Éxito (138):
datatype 19214 {urn:com:appian:types:RC}RC_CDT_LogIntegraciones "{urn:com:appian:types:RC}RC_CDT_LogIntegraciones"
content 825525 _a-0000e480-7e67-8000-9ba2-011c48011c48_8404390 "RC_CONS_GRUPO_REGISTRADOR"
content 821415 _a-0000e480-7e67-8000-9ba2-011c48011c48_8404396 "RC_CONS_GRUPO_ALLUSERS"
content 821456 _a-0000e480-7e67-8000-9ba2-011c48011c48_8404916 "RC_ER_ObtenerAllUsers"
content 823226 _a-0000e480-7e67-8000-9ba2-011c48011c48_8412556 "RC_ER_getLiterales"
content 824297 _a-0000e480-7e67-8000-9ba2-011c48011c48_8413016 "RC_ER_GetLiteralByClave"
content 823223 _a-0000e480-7e67-8000-9ba2-011c48011c48_8422019 "RC_CONS_IDIOMA_ESP"
content 822454 _a-0000e480-7e67-8000-9ba2-011c48011c48_8431285 "RC_CONS_ENT_MAESTROCATEGORIASRIESGO"
content 822524 _a-0000e480-7e67-8000-9ba2-011c48011c48_8432778 "RC_CONS_ENT_MAESTROUSUARIOSBLUES"
content 822540 _a-0000e480-7e67-8000-9ba2-011c48011c48_8432912 "RC_CONS_ENT_MAESTRORESOLUCIONPLANES"
content 822548 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433145 "RC_CONS_ENT_MAESTROMETODOLOGIA"
content 824209 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433151 "RC_CONS_ENT_MAESTROSERVICIOSBLUES"
content 822556 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433196 "RC_CONS_ENT_MAESTROCAUSASRAIZ"
content 822558 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433209 "RC_CONS_ENT_MAESTROENTIDADESNOSBGM"
content 822560 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433222 "RC_CONS_ENT_MAESTROTIPOSIMPACTO"
content 822563 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433252 "RC_CONS_ENT_LOGINTEGRACIONES"
content 822564 _a-0000e480-7e67-8000-9ba2-011c48011c48_8433258 "RC_CONS_ENT_LOGWAPIS"
content 825084 _a-0000e49e-d6a5-8000-9ba2-011c48011c48_8523715 "RC_CONS_CLASIFICACIONENG"
content 825082 _a-0000e49e-d6a5-8000-9ba2-011c48011c48_8523705 "RC_CONS_CLASIFICACIONESP"
content 826332 _a-0000e49c-9d0b-8000-9ba2-011c48011c48_8445074 "RC_IF_DatosIncidencias"
content 823230 _a-0000e49c-9d0b-8000-9ba2-011c48011c48_8455996 "RC_cargaDatos"
